stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
260007226,,"Loughborough Endowed Schs",,52.766176738,-1.1994243996,,,,,,
260007307,,"Station Boulevard, stand W",,52.7806585228,-1.199321837,,,,,,
260007312,,"Station Boulevard, stand V",,52.7800846344,-1.198205624,,,,,,
260007334,,"Station Boulevard, stand X",,52.7808119293,-1.1994079771,,,,,,
260007342,,"The Coneries",,52.7738162736,-1.2018339215,,,,,,
260007343,,"The Greyhound",,52.7754744857,-1.1997727126,,,,,,
260007345,,"Morley Street",,52.7769748421,-1.1969730228,,,,,,
260007346,,"The Greyhound",,52.7754459205,-1.1995360527,,,,,,
260007348,,"Loughborough Station, stand R",,52.7791653564,-1.1965324354,,,,,,
260007423,,"Beacon Bingo",,52.7731764627,-1.2029425376,,,,,,
260007451,,"Loughborough Station, stand T",,52.7775365098,-1.1962807527,,,,,,
260007454,,"Loughborough, Baxter Gate BA",,52.772158274,-1.2052734945,,,,,,
260007462,,"Station Boulevard, stand U",,52.7799138507,-1.1982087618,,,,,,
260007487,,"Meadow Lane",,52.7810826889,-1.200900425,,,,,,
3300BR0026,,"Cator Lane Top",,52.9245656928,-1.2336044458,,,,,,
3300BR0028,,"Mottram Road",,52.9245611164,-1.2370852375,,,,,,
3300BR0038,,"Mottram Road",,52.924628631,-1.2363998077,,,,,,
3300BR0052,,"Cator Lane Top",,52.9244274122,-1.2330713946,,,,,,
3300BR0075,,"Cator Lane",,52.9197801154,-1.2275611596,,,,,,
3300BR0079,,"Cator Lane",,52.919710039,-1.226461791,,,,,,
3300BR0080,,"High Road, Nottingham College",,52.9210469304,-1.2233145089,,,,,,
3300BR0081,,"High Road, Nottingham College",,52.9209865372,-1.2237023033,,,,,,
3300BR0095,,"Collin Street",,52.9242319379,-1.2182447426,,,,,,
3300BR0096,,"Ellis Grove",,52.9230735054,-1.2197976593,,,,,,
3300BR0097,,"Wilmot Lane",,52.9223784554,-1.220732344,,,,,,
3300BR0154,,"Bramcote La, Hallams Lane",,52.9188753322,-1.2363968775,,,,,,
3300BR0155,,"Sandby Court",,52.9220884243,-1.2369948226,,,,,,
3300BR0161,,"Oak Acre",,52.9226577538,-1.2501782083,,,,,,
3300BR0163,,"Gt Hogget Drive",,52.9231472451,-1.2465552907,,,,,,
3300BR0175,,"Greenwood Court",,52.9233114553,-1.2314846724,,,,,,
3300BR0197,,"Chilwell, Blandford Rd",,52.9224717279,-1.239293574,,,,,,
3300BR0198,,"Wentworth Road",,52.923024271,-1.2427644789,,,,,,
3300BR0207,,"Valley Road",,52.9200719724,-1.2521117696,,,,,,
3300BR0208,,"Eskdale Drive",,52.918319398,-1.2521717006,,,,,,
3300BR0209,,"Caldbeck Court",,52.9167006914,-1.2492251516,,,,,,
3300BR0210,,"Kirkbride Court",,52.9173085778,-1.2472663658,,,,,,
3300BR0211,,"Field La, Burton Drive",,52.9181160562,-1.2413628125,,,,,,
3300BR0213,,"Jessamine Court",,52.9258731029,-1.2122055657,,,,,,
3300BR0227,,"Field Lane, School Lane",,52.9184393845,-1.2371035624,,,,,,
3300BR0241,,"Resource Centre",,52.9279778627,-1.2083293512,,,,,,
3300BR0254,,"City Road",,52.9272838016,-1.2107518878,,,,,,
3300BR0441,,"Rivergreen Crescent",,52.9447600177,-1.235613925,,,,,,
3300BR0442,,"Deddington Lane",,52.9440456813,-1.2391683119,,,,,,
3300BR0443,,"Eyam Close",,52.945641747,-1.2427566589,,,,,,
3300BR0444,,"Eyam Close",,52.9461247538,-1.2423761717,,,,,,
3300BR0445,,"Rivergreen Crescent",,52.9447042689,-1.2353321542,,,,,,
3300BR0465,,"Hall Drive",,52.9206299978,-1.2366634884,,,,,,
3300BR0467,,"Trowell Road",,52.9557844089,-1.2459883403,,,,,,
3300BR0498,,"Deddington Lane",,52.9441176842,-1.2391819307,,,,,,
3300BR0503,,"Greenwood Court",,52.9233946588,-1.231840186,,,,,,
3300BR0517,,"Bramcote Avenue",,52.9244045713,-1.2379061013,,,,,,
3300BR0521,,"Church Street",,52.9246487871,-1.2160208789,,,,,,
3300BR0523,,"Humber Road",,52.9295875004,-1.2097578973,,,,,,
3300BR0524,,"Salthouse Lane",,52.9318788973,-1.2069192305,,,,,,
3300BR0525,,"Salthouse Lane",,52.9322721039,-1.2065698625,,,,,,
3300BR0526,,"Humber Road",,52.9302599502,-1.2094927482,,,,,,
3300BR0527,,"Marlborough Road",,52.9294074386,-1.2110703092,,,,,,
3300BR0613,,"Beeston Interchange bay 1",,52.9249702621,-1.2143341991,,,,,,
3300BR0616,,"Beeston Interchange bay 4",,52.9258223466,-1.2154046733,,,,,,
3300GE0040,,"Marwood Road",,52.9755413491,-1.1056411998,,,,,,
3300GE0042,,"Carlton Square",,52.9671465765,-1.0869046514,,,,,,
3300GE0043,,"Belper Avenue",,52.9720781333,-1.0970161683,,,,,,
3300GE0044,,"Belper Avenue",,52.9717680143,-1.0964269832,,,,,,
3300GE0045,,"Alpine Crescent",,52.9700675287,-1.0938714742,,,,,,
3300GE0046,,"Alpine Crescent",,52.9700416989,-1.0940209202,,,,,,
3300GE0047,,Cemetery,,52.9689295948,-1.0920042096,,,,,,
3300GE0048,,Cemetery,,52.9687898834,-1.0913668597,,,,,,
3300GE0049,,"Carlton Square",,52.9677579432,-1.0892592514,,,,,,
3300GE0051,,"Carlton Square",,52.9673262236,-1.086885977,,,,,,
3300GE0052,,"Carlton Academy",,52.9741545166,-1.1017383381,,,,,,
3300GE0053,,"Manor Green Walk ",,52.9680209899,-1.0837146794,,,,,,
3300GE0054,,"Manor Green Walk ",,52.9682547135,-1.0825483189,,,,,,
3300GE0055,,"Manor Crescent",,52.9689613477,-1.0797637765,,,,,,
3300GE0056,,"Manor Crescent",,52.9689580056,-1.0793320307,,,,,,
3300GE0057,,"Burton Road, Ousebridge Drive",,52.9701153767,-1.0778779424,,,,,,
3300GE0058,,"Burton Road, Ousebridge Drive",,52.9701484419,-1.0775049727,,,,,,
3300GE0059,,"Burton Close",,52.9710080278,-1.0759082346,,,,,,
3300GE0060,,"Carlton Square",,52.967273817,-1.0882569286,,,,,,
3300GE0062,,"Marwood Road",,52.9754428159,-1.1056879109,,,,,,
3300GE0063,,"Huckerby's Field",,52.9744430383,-1.1030428612,,,,,,
3300GE0069,,"Coningswath Rd Bottom",,52.973179021,-1.098750444,,,,,,
3300GE0071,,"Coningswath Rd Bottom",,52.9735503534,-1.0991150156,,,,,,
3300GE0078,,"Huckerby's Field",,52.9743625947,-1.1031040947,,,,,,
3300GE0079,,"Burton Close",,52.9709434915,-1.0757011379,,,,,,
3300GE0092,,"Fraser Road",,52.9761128659,-1.1123311003,,,,,,
3300GE0105,,"Florence Road",,52.9720307959,-1.0710318612,,,,,,
3300GE0110,,"Chesterfield Street",,52.9663367602,-1.0950363914,,,,,,
3300GE0111,,"Chesterfield Street",,52.9664464636,-1.0940960716,,,,,,
3300GE0112,,"Southcliffe Road",,52.9662536462,-1.0923878333,,,,,,
3300GE0113,,"Carlton, Tesco",,52.966308035,-1.0912699962,,,,,,
3300GE0114,,Tesco,,52.9661808364,-1.0910939918,,,,,,
3300GE0122,,"Burton Avenue",,52.9717047317,-1.1094878432,,,,,,
3300GE0123,,"Hillview Road",,52.9729741161,-1.1157608945,,,,,,
3300GE0124,,"Prospect Road",,52.9724472492,-1.1114084664,,,,,,
3300GE0125,,"Foxhill Road West",,52.9719392397,-1.110793452,,,,,,
3300GE0128,,"Ernest Road",,52.9743494685,-1.1097313321,,,,,,
3300GE0132,,"Fraser Rd, Marshall Hill Dr",,52.9765460806,-1.113766827,,,,,,
3300GE0135,,"Arnold Lane, Wykes Avenue",,52.9777980708,-1.0820930549,,,,,,
3300GE0136,,"Arnold Lane, Wykes Avenue",,52.9782100001,-1.0830523991,,,,,,
3300GE0145,,"Fraser Road",,52.975300648,-1.1095032954,,,,,,
3300GE0154,,"Knight Street",,52.9631513765,-1.0794106981,,,,,,
3300GE0155,,"Knight Street",,52.9628787373,-1.0801906717,,,,,,
3300GE0161,,"Marshall Road",,52.9759910835,-1.1177098284,,,,,,
3300GE0169,,"Lees Road",,52.9767676575,-1.1193918026,,,,,,
3300GE0176,,"Fraser Road",,52.9729028342,-1.1074230785,,,,,,
3300GE0178,,"Valley Rd, Foxhill Rd Central",,52.9712523414,-1.1055063537,,,,,,
3300GE0183,,"Florence Road",,52.9724696968,-1.0708288632,,,,,,
3300GE0188,,"Arnold La Cemetery",,52.9806127509,-1.0868889373,,,,,,
3300GE0190,,"Bakewell Avenue",,52.9750030288,-1.0903728198,,,,,,
3300GE0191,,"Westdale La E, Ramsdale Rd",,52.9738866383,-1.0878050621,,,,,,
3300GE0192,,"Westdale La E, Ramsdale Rd",,52.9737742113,-1.0872117536,,,,,,
3300GE0193,,"Victoria Street",,52.97239806,-1.0836072374,,,,,,
3300GE0194,,"Westdale La, Digby Av",,52.979611511,-1.1005975177,,,,,,
3300GE0195,,"Lascelles Avenue",,52.9785386433,-1.0966283307,,,,,,
3300GE0196,,"Hartington Avenue",,52.9766514775,-1.0931678562,,,,,,
3300GE0197,,"Hartington Avenue",,52.9765041473,-1.0927092626,,,,,,
3300GE0201,,"Westdale La, Digby Av",,52.9795600597,-1.1009262507,,,,,,
3300GE0202,,"Victoria Street",,52.9723754927,-1.0830120584,,,,,,
3300GE0203,,"Redland Grove",,52.9691846453,-1.0819032399,,,,,,
3300GE0204,,"Redland Grove",,52.9692845484,-1.0820351366,,,,,,
3300GE0205,,"Main Rd, Westdale La",,52.9715323666,-1.0820917593,,,,,,
3300GE0206,,"Westdale Lane",,52.9725514855,-1.0813553814,,,,,,
3300GE0207,,"Tennyson Avenue",,52.9739873874,-1.0810419922,,,,,,
3300GE0208,,"Tennyson Avenue",,52.9739773637,-1.0809081772,,,,,,
3300GE0209,,"Church View",,52.9753487357,-1.0803876376,,,,,,
3300GE0210,,"Church View",,52.9754088878,-1.0800289421,,,,,,
3300GE0211,,"Vale Rd, New Vale Road",,52.9558477149,-1.0917274099,,,,,,
3300GE0212,,"Bakewell Avenue",,52.9752110071,-1.0905322697,,,,,,
3300GE0214,,"St John School",,52.9577055018,-1.0889791752,,,,,,
3300GE0215,,"St John School",,52.9579902689,-1.0886010301,,,,,,
3300GE0216,,"Verona Avenue",,52.9594996793,-1.0849815378,,,,,,
3300GE0217,,"Verona Avenue",,52.9595948816,-1.0845031441,,,,,,
3300GE0218,,"Chaworth Road",,52.9602895875,-1.0813323763,,,,,,
3300GE0219,,"Private Road No. 8",,52.9590539656,-1.0808077463,,,,,,
3300GE0220,,"Burton Joyce, Wheatsheaf Ct",,52.9881971257,-1.0364074039,,,,,,
3300GE0221,,"Lambley Lane",,52.9862383818,-1.0398622192,,,,,,
3300GE0222,,"Lambley Lane",,52.9865060953,-1.0396179432,,,,,,
3300GE0226,,"Besecar Avenue",,52.981849519,-1.0887395945,,,,,,
3300GE0227,,"Burton Road, Linden Grove",,52.9751539838,-1.0657823541,,,,,,
3300GE0228,,"Burton Road, Linden Grove",,52.975560644,-1.0649098197,,,,,,
3300GE0229,,"Carlton-le-Willows School, Turnround",,52.9760209913,-1.0640063237,,,,,,
3300GE0233,,"Nottingham Road ",,52.9786856182,-1.0576487624,,,,,,
3300GE0234,,"Nottingham Road",,52.9788958995,-1.0569590792,,,,,,
3300GE0235,,"Woodside Road",,52.9815309663,-1.051450296,,,,,,
3300GE0236,,"Woodside Road",,52.9815450213,-1.0509584666,,,,,,
3300GE0237,,"Cragmoor Road",,52.9834099711,-1.0447360809,,,,,,
3300GE0240,,"Arnold La Cemetery",,52.9801738882,-1.0859300721,,,,,,
3300GE0246,,"Hooton Road",,52.9664499077,-1.1040420857,,,,,,
3300GE0247,,"Buntings Lane",,52.9664004808,-1.102256388,,,,,,
3300GE0248,,"Buntings Lane",,52.9662993632,-1.1019606964,,,,,,
3300GE0249,,"Forester Grove",,52.9664247084,-1.0995162476,,,,,,
3300GE0250,,"29 Main Street",,53.024064342,-1.0678870059,,,,,,
3300GE0252,,"Park Avenue",,53.0236243697,-1.0656601272,,,,,,
3300GE0264,,"Forester Grove",,52.9663129041,-1.0989974448,,,,,,
3300GE0265,,"Hooton Road",,52.9662275367,-1.1055504984,,,,,,
3300GE0272,,"Newton Road",,52.9840450213,-1.0925364221,,,,,,
3300GE0273,,"Brentcliffe Avenue",,52.9651896272,-1.1146094817,,,,,,
3300GE0274,,"Carlton Hill, Standhill Rd",,52.9656724237,-1.1118451423,,,,,,
3300GE0275,,"Carlton Hill, Standhill Rd",,52.9659040856,-1.1103663696,,,,,,
3300GE0276,,"25 Main Street",,53.0241683463,-1.0685407718,,,,,,
3300GE0277,,"Second Avenue",,52.966196021,-1.1073378594,,,,,,
3300GE0278,,"Lascelles Avenue",,52.9787589936,-1.097234373,,,,,,
3300GE0281,,"Woodboro', St Swithun's Church",,53.0230637477,-1.0606777628,,,,,,
3300GE0282,,"69 Green Lane",,53.0078453621,-1.0619172317,,,,,,
3300GE0283,,"43 Green Lane",,53.0058422246,-1.0621096791,,,,,,
3300GE0284,,"42 Green Lane",,53.0056172908,-1.0620847477,,,,,,
3300GE0285,,"Lambley, The Dumbles",,53.0033147301,-1.0619260131,,,,,,
3300GE0286,,"Holy Trinity Church",,53.0027550584,-1.0604926596,,,,,,
3300GE0287,,"Holy Trinity Church",,53.0025896262,-1.0600342937,,,,,,
3300GE0289,,"Park Avenue",,53.0237717774,-1.0649711233,,,,,,
3300GE0290,,"Second Avenue",,52.9660290454,-1.1078475309,,,,,,
3300GE0291,,"Greenwood Rd, Douglas Av",,52.9592522708,-1.091403009,,,,,,
3300GE0293,,"Colwick Manor Farm",,52.9542849738,-1.0872201632,,,,,,
3300GE0295,,"Trentdale Road",,52.9603908297,-1.0980784199,,,,,,
3300GE0307,,"Chesterfield Drive",,52.9909553267,-1.0328897269,,,,,,
3300GE0313,,"Iona Gardens",,53.0107800103,-1.1662751628,,,,,,
3300GE0317,,"Burton Joyce, Wheatsheaf Ct",,52.9883573391,-1.0362101787,,,,,,
3300GE0318,,"Chesterfield Drive",,52.9901685088,-1.0334138168,,,,,,
3300GE0319,,"Poplars Avenue",,52.9930659279,-1.0293414195,,,,,,
3300GE0320,,Hillarys,,52.9554177981,-1.082566902,,,,,,
3300GE0321,,"Netherfield, Victoria Road",,52.9643127897,-1.0784778251,,,,,,
3300GE0324,,"Netherfield, Victoria Road",,52.9639722819,-1.0786190608,,,,,,
3300GE0325,,"Chaworth Road",,52.9601990168,-1.0812449722,,,,,,
3300GE0326,,"Private Rd no. 2, Private Rd no. 1",,52.9567094667,-1.0787138628,,,,,,
3300GE0327,,Hillarys,,52.9548519721,-1.0837994752,,,,,,
3300GE0334,,"Colwick Manor Farm",,52.9541957784,-1.0873113517,,,,,,
3300GE0335,,"Oakdale Rd, Avondale Rd",,52.9617555853,-1.0943132031,,,,,,
3300GE0336,,"Private Rd no. 2",,52.9575639097,-1.0787701385,,,,,,
3300GE0341,,"Arnold, Front Street stand 2",,53.0041187346,-1.1274042638,,,,,,
3300GE0342,,"Arnold, Front Street stand 5",,53.0052764521,-1.127142481,,,,,,
3300GE0343,,"Arnold, Front Street stand 6",,53.0056713823,-1.1270600024,,,,,,
3300GE0344,,"Arnold, Front Street stand 7",,53.0058419378,-1.1270267568,,,,,,
3300GE0346,,"Arnold, High Street, ASDA",,53.0055663356,-1.128671621,,,,,,
3300GE0347,,"High Street Avenue",,53.0027850373,-1.1294130914,,,,,,
3300GE0348,,"Charles Street",,53.0007312757,-1.1313021321,,,,,,
3300GE0349,,"Nottingham Rd, Sainsbury's",,52.9994495937,-1.133056328,,,,,,
3300GE0350,,"Portland Street",,52.9974152648,-1.1351532591,,,,,,
3300GE0351,,"Daybrook Square",,52.9956903834,-1.1377802027,,,,,,
3300GE0352,,"Brackendale Avenue",,53.0070038094,-1.1273311935,,,,,,
3300GE0353,,"Mellors Road",,53.0080715357,-1.1270563019,,,,,,
3300GE0354,,"St Mary's Close",,53.0101940606,-1.1247480218,,,,,,
3300GE0355,,"Albion Rise",,53.011240797,-1.1216266651,,,,,,
3300GE0356,,"Patricia Drive",,53.0129021043,-1.1177473707,,,,,,
3300GE0357,,"Surgeys Lane",,53.0144294422,-1.1164194195,,,,,,
3300GE0358,,"Karen Rise",,53.0116108598,-1.1157615397,,,,,,
3300GE0359,,"Walton Road",,53.0090386659,-1.1180198865,,,,,,
3300GE0360,,"Ashdale Road",,53.0068690293,-1.1163800354,,,,,,
3300GE0361,,"Cedar Grove",,53.006637907,-1.1131060588,,,,,,
3300GE0362,,Spinningdale,,53.0089672188,-1.1108376323,,,,,,
3300GE0363,,"Killisick, Gleneagles Dr",,53.0100424442,-1.1103684097,,,,,,
3300GE0364,,"Canonbie Close",,53.0092811496,-1.1083422014,,,,,,
3300GE0365,,"Daybrook Square",,52.996683963,-1.1371942274,,,,,,
3300GE0366,,"Portland Street",,52.9979962435,-1.1346946486,,,,,,
3300GE0367,,"Nottingham Rd, Sainsbury's",,52.9994510052,-1.1332500084,,,,,,
3300GE0368,,"Arnold, Croft Rd",,53.0039211827,-1.128660032,,,,,,
3300GE0369,,Spinningdale,,53.0089570053,-1.1106738986,,,,,,
3300GE0370,,"Cedar Grove",,53.0067498618,-1.1124480238,,,,,,
3300GE0371,,"Oakdale Road",,53.0063943459,-1.1141989745,,,,,,
3300GE0372,,"Ashdale Road",,53.0069174001,-1.1168410488,,,,,,
3300GE0373,,"Walton Road",,53.009483428,-1.1173848482,,,,,,
3300GE0374,,"Karen Rise",,53.0120406256,-1.1155291823,,,,,,
3300GE0375,,"Surgeys Lane",,53.0144084766,-1.1160173901,,,,,,
3300GE0376,,"Patricia Drive",,53.0125269256,-1.1180680291,,,,,,
3300GE0377,,"Albion Rise",,53.0105769154,-1.12302626,,,,,,
3300GE0378,,"St Mary's Close",,53.0095065802,-1.1253879,,,,,,
3300GE0379,,"Mellors Road",,53.0075060503,-1.127172032,,,,,,
3300GE0380,,"Church St, Brackendale Ave",,53.006750721,-1.1271425552,,,,,,
3300GE0381,,"Cornell Drive",,53.006027694,-1.1084390353,,,,,,
3300GE0382,,"Coppice Road",,53.0047604675,-1.1108793466,,,,,,
3300GE0383,,"Rolleston Dr, Kiddier Ave",,53.0030049513,-1.1141491215,,,,,,
3300GE0384,,"Rolleston Drive Shops",,53.0015864676,-1.1168157011,,,,,,
3300GE0385,,"Gedling Rd, Rolleston Dr",,52.9995451897,-1.1215808716,,,,,,
3300GE0386,,"Arnold View School",,53.000947049,-1.1239515174,,,,,,
3300GE0387,,"Friar Tuck",,53.0021620805,-1.1265943154,,,,,,
3300GE0388,,"Arnold Market",,53.0016634182,-1.1284670559,,,,,,
3300GE0389,,"Arnold Market",,53.0015759382,-1.128796648,,,,,,
3300GE0390,,"Friar Tuck",,53.0021452106,-1.1255217406,,,,,,
3300GE0391,,"Arnold View School",,53.0009183288,-1.1237136797,,,,,,
3300GE0392,,"Rolleston Drive",,52.9998050331,-1.1202494279,,,,,,
3300GE0393,,"Rolleston Drive Shops",,53.0019522132,-1.1164357002,,,,,,
3300GE0394,,"Kiddier Avenue",,53.0032995605,-1.113874856,,,,,,
3300GE0395,,"Coppice Road",,53.0050633885,-1.110515461,,,,,,
3300GE0396,,"Cornell Drive",,53.0063928534,-1.1079844207,,,,,,
3300GE0397,,"Berriedale Close",,53.0077891007,-1.1059734683,,,,,,
3300GE0398,,"Canonbie Close",,53.0086158558,-1.1071337932,,,,,,
3300GE0399,,"Gedling Road Shops",,52.9943480831,-1.1129406398,,,,,,
3300GE0400,,"Flowers Close",,52.9954774808,-1.1137071653,,,,,,
3300GE0401,,"Banks Close",,52.9951987074,-1.1112842982,,,,,,
3300GE0402,,"Trueman Gardens",,52.9967144868,-1.1084222324,,,,,,
3300GE0403,,"Hunter Road",,52.9977950439,-1.1062692623,,,,,,
3300GE0404,,"Ramsey Dr, Newcombe Dr",,52.9998336806,-1.1048115968,,,,,,
3300GE0405,,"Edison Way",,53.0019237494,-1.1042170171,,,,,,
3300GE0406,,"Mapperley Orchard",,53.0030577219,-1.1079786419,,,,,,
3300GE0407,,"Hinsley Close",,53.0039129151,-1.1105391032,,,,,,
3300GE0408,,"Beechwood Road",,53.0059645524,-1.116845589,,,,,,
3300GE0409,,"Catton Road",,53.0063729591,-1.118580914,,,,,,
3300GE0410,,"Runswick Drive",,53.0058313568,-1.1207081523,,,,,,
3300GE0411,,"Leivers Avenue",,53.0041437422,-1.1234695552,,,,,,
3300GE0413,,"Galway Road",,53.0054033345,-1.1346657945,,,,,,
3300GE0414,,"Leivers Avenue",,53.0043216375,-1.1232126127,,,,,,
3300GE0415,,"Runswick Drive",,53.0062523653,-1.1205058598,,,,,,
3300GE0416,,"Catton Road",,53.0063605474,-1.1181191719,,,,,,
3300GE0417,,"Beechwood Road",,53.0056841702,-1.1154057356,,,,,,
3300GE0418,,"Hinsley Close",,53.0040759259,-1.1106996786,,,,,,
3300GE0419,,"Mapperley Orchard",,53.0033038626,-1.1084355321,,,,,,
3300GE0420,,"Edison Way",,53.0024923326,-1.1057103268,,,,,,
3300GE0421,,"Ramsey Dr, Newcombe Dr",,52.9990422821,-1.1047683592,,,,,,
3300GE0422,,"Hunter Road",,52.9975541567,-1.1065126357,,,,,,
3300GE0423,,"Trueman Gardens",,52.9964109018,-1.1086966776,,,,,,
3300GE0424,,"Banks Close",,52.9951327847,-1.1108833729,,,,,,
3300GE0425,,"Gedling Road Shops",,52.994774411,-1.1134533733,,,,,,
3300GE0426,,"High Street Avenue",,53.0023205985,-1.1298247769,,,,,,
3300GE0427,,"Cross Street",,53.0046338831,-1.1388836674,,,,,,
3300GE0428,,"Redhill Cemetery",,53.0069726637,-1.1378535203,,,,,,
3300GE0429,,"Redhill Lodge Drive",,53.009887872,-1.1357386565,,,,,,
3300GE0430,,"Mansfield Road",,53.0114601195,-1.1331436297,,,,,,
3300GE0431,,"Lodge Farm Lane",,53.0108888323,-1.1312323796,,,,,,
3300GE0432,,"Mellors Rd, Churchmoor La",,53.0095448642,-1.1293814379,,,,,,
3300GE0433,,"Redhill Rd, Churchmoor La",,53.0097469637,-1.1299735407,,,,,,
3300GE0434,,"Mansfield Road",,53.0114538456,-1.1335163754,,,,,,
3300GE0435,,"Redhill Lodge Drive",,53.0092683408,-1.1358404533,,,,,,
3300GE0436,,"Redhill Cemetery",,53.0073734567,-1.1373388212,,,,,,
3300GE0437,,"Newcombe Drive",,52.9993875281,-1.1052529421,,,,,,
3300GE0438,,"Newcombe Dr, Darlton Dr",,53.0004860161,-1.1078826247,,,,,,
3300GE0439,,"Berriedale Close",,53.0077694445,-1.105750321,,,,,,
3300GE0440,,"Davidson Drive",,52.9998029653,-1.1067046356,,,,,,
3300GE0446,,"Furlong Avenue",,53.0044833816,-1.1379627132,,,,,,
3300GE0447,,"Galway Road",,53.0056859664,-1.1339746146,,,,,,
3300GE0448,,"James Street",,53.0064596489,-1.1315895441,,,,,,
3300GE0449,,"Furlong Avenue",,53.0041440995,-1.138282418,,,,,,
3300GE0452,,"Saville Road",,52.9945275634,-1.1299367022,,,,,,
3300GE0453,,"Conway Gardens",,52.9964468292,-1.130553718,,,,,,
3300GE0454,,"Carmel Gardens",,52.999085745,-1.1300090033,,,,,,
3300GE0455,,"Carmel Gardens",,52.9989771247,-1.1299068825,,,,,,
3300GE0456,,"Conway Gardens",,52.99582545,-1.1304023022,,,,,,
3300GE0459,,"Lynton Gardens",,53.0052066987,-1.1140593513,,,,,,
3300GE0462,,"Arnold, Front Street stand 3",,53.004298169,-1.1273559394,,,,,,
3300GE0463,,"Homefield Avenue",,53.0134986969,-1.11456033,,,,,,
3300GE0477,,"Oxclose Lane, Mansfield Rd",,53.0027438014,-1.141052224,,,,,,
3300GE0478,,"Queens Bower Road",,53.0013072707,-1.1437927637,,,,,,
3300GE0479,,"Byron Street",,53.0001408578,-1.1453506249,,,,,,
3300GE0480,,"Burford School",,52.9981635485,-1.1479077937,,,,,,
3300GE0481,,"Oxclose Police Station",,52.9965935681,-1.1521254971,,,,,,
3300GE0482,,"Oxclose Police Station",,52.9968179541,-1.1520764037,,,,,,
3300GE0483,,"Burford School",,52.998113567,-1.1484600843,,,,,,
3300GE0484,,"Florimel Court",,53.0008240652,-1.1453520379,,,,,,
3300GE0485,,"Queens Bower Road",,53.0022148324,-1.1424932746,,,,,,
3300GE0486,,"Oxclose Lane, Mansfield Rd",,53.0033582786,-1.1402502245,,,,,,
3300GE0487,,"Bestwood Lodge Drive",,53.0039241238,-1.145171612,,,,,,
3300GE0491,,"Roundwood Road",,53.0024125995,-1.1437410976,,,,,,
3300GE0492,,"Roundwood Road",,53.0028984961,-1.1438059952,,,,,,
3300GE0498,,"Manor Road",,52.9676676365,-1.0810270982,,,,,,
3300GE0499,,"Elm Drive",,52.9667937291,-1.0796162365,,,,,,
3300GE0501,,"Marshall Hill Drive",,52.9757100684,-1.114975328,,,,,,
3300GE0502,,"Hickling Road",,52.9777148724,-1.1210554819,,,,,,
3300GE0517,,"Private Rd no. 2, Private Rd no. 1",,52.9566678702,-1.079146441,,,,,,
3300GE0518,,"Kent Road",,52.9838927023,-1.1140633841,,,,,,
3300GE0519,,"Kenrick Road",,52.983116922,-1.1112938734,,,,,,
3300GE0520,,"Fernleigh Avenue",,52.9818390245,-1.1075070649,,,,,,
3300GE0521,,"Elmhurst Avenue",,52.9807481725,-1.1046996297,,,,,,
3300GE0522,,"Elmhurst Avenue",,52.9802376602,-1.1037569588,,,,,,
3300GE0523,,"Fernleigh Avenue",,52.9822080418,-1.1087655165,,,,,,
3300GE0524,,"Kenrick Road",,52.9832307863,-1.1120958731,,,,,,
3300GE0525,,"Kent Road",,52.9841078555,-1.1151910343,,,,,,
3300GE0526,,"Holyoake Road",,52.9812199433,-1.1040792082,,,,,,
3300GE0527,,"Keyworth Road",,52.9831951328,-1.0989889152,,,,,,
3300GE0528,,"Gedling, Wollaton Ave",,52.981592625,-1.0939432019,,,,,,
3300GE0529,,"County Road",,52.9820160686,-1.0976133375,,,,,,
3300GE0530,,"Holyoake Road",,52.9809817509,-1.104679908,,,,,,
3300GE0531,,"Turpin Avenue",,52.9830609696,-1.0943444458,,,,,,
3300GE0532,,"Gedling, Wollaton Ave Shops",,52.9814090049,-1.0934406295,,,,,,
3300GE0533,,"Gedling School",,52.9806433282,-1.0908799495,,,,,,
3300GE0534,,"Cinderhill Grove",,52.9804742324,-1.08875363,,,,,,
3300GE0549,,"Porchester Rd, Morley Rd",,52.9716922235,-1.1198821125,,,,,,
3300GE0550,,"Mapperley Shops",,52.9844596051,-1.1214101771,,,,,,
3300GE0551,,"Mapperley Shops",,52.9844212316,-1.1210832543,,,,,,
3300GE0552,,"Robinson Road",,52.9829017373,-1.1234823873,,,,,,
3300GE0553,,"Mapperley, Steedman Avenue",,52.9861288751,-1.118605643,,,,,,
3300GE0554,,"Newbury Close",,52.9878439038,-1.1159191307,,,,,,
3300GE0555,,"Newbury Close",,52.9876109879,-1.1160281614,,,,,,
3300GE0556,,"Mapperley, Steedman Avenue",,52.986437275,-1.1177651798,,,,,,
3300GE0557,,"Moore Road",,52.976846569,-1.1227708871,,,,,,
3300GE0558,,"Lees Road Top",,52.9755263864,-1.1217253592,,,,,,
3300GE0559,,"Porchester Rd, Longbeck Ave",,52.9736280901,-1.1203044393,,,,,,
3300GE0561,,"Podder Lane",,52.9956716562,-1.1036312024,,,,,,
3300GE0562,,"Coppice Road",,53.0004479073,-1.1016249734,,,,,,
3300GE0563,,"Podder Lane",,52.9958138933,-1.1034196655,,,,,,
3300GE0564,,"Chartwell Grove",,52.9943120897,-1.1045383848,,,,,,
